file_name,full_path,label,description
random_walk_drift_165.csv,./data/raw/stochastic_trend/RWD/stochastic_rwd_short/random_walk_drift_165.csv,Stochastic Trend,There is a Stochastic Trend in this series.
ima_153.csv,./data/raw/stochastic_trend/IMA/stochastic_ima_short/ima_153.csv,Stochastic Trend,There is a Stochastic Trend in this series.
ari_537.csv,./data/raw/stochastic_trend/ARI/stochastic_ari_medium/ari_537.csv,Stochastic Trend,There is a Stochastic Trend in this series.
ima_276.csv,./data/raw/stochastic_trend/IMA/stochastic_ima_medium/ima_276.csv,Stochastic Trend,There is a Stochastic Trend in this series.
arima_830.csv,./data/raw/stochastic_trend/ARIMA/stochastic_arima_short/arima_830.csv,Stochastic Trend,There is a Stochastic Trend in this series.
random_walk_260.csv,./data/raw/stochastic_trend/RW/stochastic_rw_short/random_walk_260.csv,Stochastic Trend,There is a Stochastic Trend in this series.
ari_25.csv,./data/raw/stochastic_trend/ARI/stochastic_ari_short/ari_25.csv,Stochastic Trend,There is a Stochastic Trend in this series.
random_walk_940.csv,./data/raw/stochastic_trend/RW/stochastic_rw_medium/random_walk_940.csv,Stochastic Trend,There is a Stochastic Trend in this series.
ima_91.csv,./data/raw/stochastic_trend/IMA/stochastic_ima_medium/ima_91.csv,Stochastic Trend,There is a Stochastic Trend in this series.
ari_264.csv,./data/raw/stochastic_trend/ARI/stochastic_ari_short/ari_264.csv,Stochastic Trend,There is a Stochastic Trend in this series.
random_walk_drift_286.csv,./data/raw/stochastic_trend/RWD/stochastic_rwd_medium/random_walk_drift_286.csv,Stochastic Trend,There is a Stochastic Trend in this series.
random_walk_drift_758.csv,./data/raw/stochastic_trend/RWD/stochastic_rwd_short/random_walk_drift_758.csv,Stochastic Trend,There is a Stochastic Trend in this series.
ima_36.csv,./data/raw/stochastic_trend/IMA/stochastic_ima_medium/ima_36.csv,Stochastic Trend,There is a Stochastic Trend in this series.
random_walk_680.csv,./data/raw/stochastic_trend/RW/stochastic_rw_short/random_walk_680.csv,Stochastic Trend,There is a Stochastic Trend in this series.
ari_506.csv,./data/raw/stochastic_trend/ARI/stochastic_ari_medium/ari_506.csv,Stochastic Trend,There is a Stochastic Trend in this series.
ima_924.csv,./data/raw/stochastic_trend/IMA/stochastic_ima_short/ima_924.csv,Stochastic Trend,There is a Stochastic Trend in this series.
arima_350.csv,./data/raw/stochastic_trend/ARIMA/stochastic_arima_medium/arima_350.csv,Stochastic Trend,There is a Stochastic Trend in this series.
ari_844.csv,./data/raw/stochastic_trend/ARI/stochastic_ari_medium/ari_844.csv,Stochastic Trend,There is a Stochastic Trend in this series.
arima_848.csv,./data/raw/stochastic_trend/ARIMA/stochastic_arima_medium/arima_848.csv,Stochastic Trend,There is a Stochastic Trend in this series.
ima_348.csv,./data/raw/stochastic_trend/IMA/stochastic_ima_short/ima_348.csv,Stochastic Trend,There is a Stochastic Trend in this series.
random_walk_drift_292.csv,./data/raw/stochastic_trend/RWD/stochastic_rwd_short/random_walk_drift_292.csv,Stochastic Trend,There is a Stochastic Trend in this series.
ima_100.csv,./data/raw/stochastic_trend/IMA/stochastic_ima_medium/ima_100.csv,Stochastic Trend,There is a Stochastic Trend in this series.
arima_759.csv,./data/raw/stochastic_trend/ARIMA/stochastic_arima_short/arima_759.csv,Stochastic Trend,There is a Stochastic Trend in this series.
ari_657.csv,./data/raw/stochastic_trend/ARI/stochastic_ari_medium/ari_657.csv,Stochastic Trend,There is a Stochastic Trend in this series.
random_walk_742.csv,./data/raw/stochastic_trend/RW/stochastic_rw_short/random_walk_742.csv,Stochastic Trend,There is a Stochastic Trend in this series.
ima_836.csv,./data/raw/stochastic_trend/IMA/stochastic_ima_short/ima_836.csv,Stochastic Trend,There is a Stochastic Trend in this series.
ari_904.csv,./data/raw/stochastic_trend/ARI/stochastic_ari_medium/ari_904.csv,Stochastic Trend,There is a Stochastic Trend in this series.
random_walk_21.csv,./data/raw/stochastic_trend/RW/stochastic_rw_medium/random_walk_21.csv,Stochastic Trend,There is a Stochastic Trend in this series.
random_walk_drift_497.csv,./data/raw/stochastic_trend/RWD/stochastic_rwd_short/random_walk_drift_497.csv,Stochastic Trend,There is a Stochastic Trend in this series.
random_walk_drift_535.csv,./data/raw/stochastic_trend/RWD/stochastic_rwd_medium/random_walk_drift_535.csv,Stochastic Trend,There is a Stochastic Trend in this series.
ari_309.csv,./data/raw/stochastic_trend/ARI/stochastic_ari_short/ari_309.csv,Stochastic Trend,There is a Stochastic Trend in this series.
